Trial_set,Trial,det,time,ID,Activity,dist,App_type,Intent,Reaction
35,2,Mband,0.8706,Undercoat,Passing,NA,S,L,N
35,2,Mband,1.0592,Undercoat,Passing,1920.163,S,M,N
35,2,Mband,1.2264,Undercoat,Passing,1718.03,S,H,N
35,2,Mband,1.4867,Undercoat,Passing,923.699,S,H,N
35,2,Mband,2.0961,Undercoat,Passing,624.645,S,H,N
35,2,Mband,2.1878,Undercoat,Passing,1211.786,S,H,N
35,2,Mband,5.0703,Jack,Passing,2183.652,S,M,N
35,2,Mband,6.0261,Jack,Passing,2012.34,D,M,N
35,2,Mband,6.9,Jack,Passing,2316.551,D,M,N
35,2,Mband,7.3889,Jack,Passing,2324.354,D,H,N
35,2,Mband,7.6033,Jack,Passing,2403.717,V,M,N
35,2,Mband,7.8906,Jack,Passing,1621.905,S,H,N
35,2,Mband,8.2872,Jack,Passing,716.768,D,M,N
35,2,Mband,9.1886,Jack,Passing,792.594,S,H,Y
35,2,Mband,9.5614,Jack,Passing,1304.657,D,M,N
35,2,Mband,12.9611,Jack,Passing,3064.189,V,M,N
35,2,Mband,13.835,Jack,Passing,2104.307,D,M,N
35,2,Mband,13.9498,Jack,Passing,1997.796,D,M,N
35,2,Mband,14.5556,Jack,Passing,2474.881,D,M,N
35,3,Wax,10.4825,Jack,Passing,2112.95,S,M,N
35,3,Wax,11.1392,Jack,Passing,4079.669,S,L,N
35,3,Wax,11.6903,Jack,Passing,3151.247,D,L,N
35,3,Wax,12.2953,Jack,Passing,1404.842,S,H,N
35,3,Wax,12.9445,Jack,Passing,2899.358,D,M,N
35,3,Wax,13.0828,Jack,Passing,1204.68,S,H,Y
35,3,Wax,13.6231,Jack,Passing,NA,D,L,N
35,3,Wax,14.2498,Jack,Passing,2060.196,D,M,N
35,3,Wax,14.3606,Jack,Passing,1111.837,S,H,N
35,3,Wax,15.0139,Jack,Feeding,0,S,H,N
35,4,Mleash,0.2811,Jack,Passing,NA,S,M,N
35,4,Mleash,1.9397,Jack,Passing,1247.692,S,H,N
35,4,Mleash,2.8772,Jack,Passing,1984.494,D,M,N
35,4,Mleash,3,Jack,Feeding,0,S,H,N
35,5,Rpela,1.8653,unknown,Passing,NA,D,L,N
35,5,Rpela,2.6261,Jack,Passing,1209.051,S,H,N
35,5,Rpela,3.2022,Jack,Passing,988.326,S,H,N
35,5,Rpela,4.1558,Jack,Passing,1868.346,S,H,N
35,5,Rpela,4.5597,Jack,Passing,1109.574,S,H,N
35,5,Rpela,4.6772,Jack,Passing,797.751,S,H,Y
35,5,Rpela,6.9472,Jack,Passing,812.173,S,H,N
35,5,Rpela,7.0325,Jack,Passing,732.474,S,H,N
35,5,Rpela,7.2367,Jack,Feeding,0,S,H,N
35,6,Control,0.3697,Jack,Passing,2493.84,S,M,N
35,6,Control,2.9258,Jack,Passing,1855.87,S,M,N
35,6,Control,2.9553,Jack,Passing,1067.728,S,M,Y
35,6,Control,4.2214,Jack,Passing,1309.014,S,H,N
35,6,Control,5.0661,Jack,Feeding,0,S,H,N
36,1,Rpela,3,Jack,Passing,500,S,H,N
36,1,Rpela,3.2,Jack,Feeding,0,S,H,N
36,2,Control,0.6883,Jack,Passing,1956.79,D,M,N
36,2,Control,1.2875,Jack,Passing,2060.841,V,M,N
36,2,Control,2.2347,Jack,Passing,1228.051,S,M,N
36,2,Control,3.1911,Jack,Passing,1762.691,S,M,N
36,2,Control,3.2695,Jack,Passing,642.513,S,H,N
36,2,Control,3.4636,Jack,Feeding,0,S,H,N
36,3,SS,1.8411,Jack,Passing,NA,S,M,N
36,3,SS,2.4731,Jack,Passing,1917.56,S,M,N
36,3,SS,3.1283,Jack,Passing,3109.077,D,M,Y
36,3,SS,4.1925,Jack,Passing,5433.1,D,L,N
36,3,SS,4.5197,Jack,Passing,4181.396,D,L,N
36,3,SS,8.3322,Dom,Passing,3550.346,D,M,Y
36,3,SS,8.5347,Dom,Passing,2971.298,D,M,N
36,3,SS,13.7339,Jack,Passing,2297.025,S,M,N
36,3,SS,13.9448,Jack,Passing,3133.859,S,M,N
36,3,SS,14.1236,Jack,Passing,2099.964,S,M,Y
36,3,SS,14.4509,Jack,Passing,2390.162,S,M,N
36,3,SS,16.2886,Jack,Passing,2618.611,D,M,N
36,3,SS,16.4911,Jack,Passing,2316.191,S,M,N
36,4,Wax,0.4586,Jack,Passing,1467.293,S,H,N
36,4,Wax,1.5731,Eyebrows,Passing,2160.181,D,M,N
36,4,Wax,2.4139,Eyebrows,Passing,918.693,S,H,N
36,4,Wax,3.4472,Jack,Feeding,0,S,H,N
36,5,Mleash,0.2453,Jack,Passing,3146.902,S,M,N
36,5,Mleash,1.0967,Jack,Passing,1755.398,S,M,N
36,5,Mleash,1.1853,Jack,Feeding,0,S,H,N
36,6,Mband,1.7992,Jack,Passing,880.606,S,H,N
36,6,Mband,1.8792,Jack,Feeding,0,S,H,N
37,1,SS,0.5069,Jack,Passing,1123.711,S,M,N
37,1,SS,1.265,Jack,Passing,3048.068,S,M,N
37,1,SS,1.6831,Jack,Passing,NA,S,M,N
37,1,SS,2.1219,Jack,Passing,2686.022,S,M,N
37,1,SS,2.3167,Jack,Passing,NA,S,M,N
37,1,SS,2.8136,Jack,Passing,2899.024,S,M,N
37,1,SS,2.9861,Jack,Passing,2547.253,D,M,N
37,1,SS,3.4495,Jack,Passing,2338.71,D,M,N
37,1,SS,3.6517,Jack,Passing,3351.589,S,H,N
37,1,SS,4.0958,Jack,Passing,2985.533,S,M,N
37,1,SS,4.6436,Jack,Passing,2908.148,S,M,N
37,1,SS,5.1047,Jack,Passing,3538.173,S,M,N
37,1,SS,5.7189,Jack,Passing,2896.459,S,M,N
37,1,SS,6.7147,Jack,Passing,2419.788,S,M,N
37,1,SS,6.8181,Jack,Passing,1805.818,S,H,N
37,1,SS,6.9645,Jack,Passing,1961.858,S,H,N
37,1,SS,7.7339,Jack,Passing,2435.897,S,M,N
37,1,SS,7.895,Jack,Passing,2604.523,S,M,N
37,1,SS,8.3767,Jack,Passing,2869.181,S,M,N
37,1,SS,8.4811,Jack,Passing,2028.651,S,M,N
37,1,SS,9.26,Jack,Passing,2309.56,S,M,N
37,1,SS,9.715,Jack,Passing,1278.108,S,M,N
37,1,SS,9.9081,Jack,Passing,1962.546,S,H,Y
37,1,SS,10.1281,Jack,Passing,1897.393,S,M,Y
37,1,SS,10.327,Jack,Passing,1953.921,S,M,N
37,1,SS,10.5009,Jack,Feeding,0,S,H,N
37,2,Mband,0.4386,Jack,Passing,2955.758,D,L,N
37,2,Mband,0.7731,Jack,Passing,2688.278,S,M,N
37,2,Mband,1.1281,Jack,Feeding,0,S,H,N
37,3,Mleash,1.8572,Jack,Passing,2413.352,D,M,N
37,3,Mleash,2.0867,Jack,Passing,592.499,V,H,N
37,3,Mleash,2.5953,Jack,Feeding,0,S,H,N
37,4,Wax,0.6353,Camo,Passing,481.518,S,H,Y
37,4,Wax,1.0108,Camo,Passing,2734.19,S,M,N
37,4,Wax,1.7703,Camo,Passing,356.739,S,H,N
37,4,Wax,1.8803,Camo,Feeding,0,S,H,N
37,5,Rpela,1.9797,Jack,Feeding,0,S,H,N
37,6,Control,0.6364,Jack,Feeding,0,S,H,N
38,1,Control,3.3139,Jack,Passing,3795.72,D,L,N
38,1,Control,3.5611,Jack,Feeding,0,S,H,N
38,1,Control,14.0631,unknown,Passing,2795.233,D,L,N
38,2,Mband,0.5758,Camo,Passing,936.143,S,H,N
38,2,Mband,0.8469,Jack,Feeding,0,S,H,N
38,3,Rpela,0.6881,Jack,Passing,1941.74,S,M,N
38,3,Rpela,1.9978,Jack,Passing,2181.249,D,L,N
38,3,Rpela,2.2794,Camo,Passing,2576.079,D,L,N
38,3,Rpela,3.2897,Camo,Passing,1128.117,S,M,N
38,3,Rpela,3.8208,Camo,Feeding,0,S,H,N
38,4,SS,1.4503,Jack,Passing,3369.795,S,M,N
38,4,SS,4.9789,Jack,Passing,2935.531,S,M,N
38,4,SS,5.8345,Jack,Passing,2639.728,D,M,N
38,4,SS,6.0461,Jack,Passing,4148.407,D,L,N
38,4,SS,12.3878,unknown,Passing,NA,D,L,N
38,5,Wax,5.6272,Jack,Passing,1457.032,S,H,N
38,5,Wax,5.7553,Jack,Passing,1657.316,D,L,Y
38,5,Wax,6.4406,Jack,Passing,3803.353,S,M,N
38,5,Wax,9.0156,Jack,Feeding,0,S,H,N
38,6,Mleash,1.4119,Dom,Passing,2842.221,D,L,N
38,6,Mleash,3.3381,Dom,Passing,NA,D,L,N
38,6,Mleash,3.7086,Dom,Feeding,0,S,H,N
39,1,SS,2.1256,unknown,Passing,NA,S,M,N
39,1,SS,8.6464,Camo,Passing,4601.057,D,L,N
39,1,SS,9.3128,Camo,Passing,2206.853,S,M,Y
39,1,SS,10.4981,Camo,Passing,3868.827,S,L,N
39,1,SS,10.6756,Camo,Passing,3786.606,S,L,N
39,1,SS,10.8928,Camo,Passing,2104.89,S,L,N
39,1,SS,12.2856,Camo,Passing,3443.014,S,L,N
39,1,SS,12.6284,Camo,Passing,4628.402,S,L,N
39,2,Wax,0.7425,Dom,Passing,NA,S,M,Y
39,2,Wax,0.8731,Dom,Passing,2278.473,S,M,N
39,2,Wax,1.4739,Dom,Passing,1787.32,S,M,N
39,2,Wax,1.8567,Dom,Passing,1214.179,S,M,N
39,2,Wax,2.0397,Dom,Passing,2402.698,D,L,N
39,2,Wax,2.2547,Dom,Passing,1778.736,D,M,N
39,2,Wax,2.5933,Dom,Feeding,0,S,H,N
39,3,Control,1.2306,Dom,Feeding,0,S,H,N
39,3,Control,8.8828,Backscratch,Passing,3339.884,S,L,N
39,3,Control,9.4022,Backscratch,Passing,3073.379,S,M,N
39,4,Mband,5.0517,Horseshoe,Passing,3088.542,D,L,N
39,4,Mband,6.005,Horseshoe,Passing,8390.514,S,L,N
39,4,Mband,8.1636,Horseshoe,Passing,3375.409,D,L,N
39,4,Mband,8.5067,Horseshoe,Passing,1267.827,S,M,N
39,4,Mband,9.1122,Horseshoe,Passing,1582.229,S,M,N
39,4,Mband,9.5081,Horseshoe,Passing,2068.042,S,L,N
39,4,Mband,12.9225,Eyebrows,Passing,3394.255,D,L,N
39,4,Mband,13.2942,Eyebrows,Passing,2708.811,S,M,N
39,4,Mband,13.657,Eyebrows,Passing,3015.824,S,L,N
39,4,Mband,14.0261,Eyebrows,Passing,2827.315,S,L,N
39,5,Rpela,0.3922,Shark Watch,Passing,1927.93,S,L,N
39,5,Rpela,0.5572,Shark Watch,Passing,491.27,S,H,Y
39,5,Rpela,0.7511,Shark Watch,Passing,1300.569,S,H,N
39,5,Rpela,0.9306,Shark Watch,Passing,1292.087,S,M,N
39,5,Rpela,1.1336,Shark Watch,Passing,656.104,S,H,Y
39,5,Rpela,1.3078,Shark Watch,Passing,969.581,S,H,N
39,5,Rpela,1.5489,Shark Watch,Passing,734.889,S,H,Y
39,5,Rpela,1.7544,Shark Watch,Passing,944.891,S,M,N
39,5,Rpela,2.5222,Shark Watch,Passing,558.274,S,H,N
39,5,Rpela,2.7661,Shark Watch,Passing,1262.852,S,L,N
39,5,Rpela,4.32,Shark Watch,Passing,1469.102,S,M,N
39,5,Rpela,4.5575,Shark Watch,Passing,660.922,S,M,N
39,5,Rpela,4.6647,Shark Watch,Passing,364.59,S,H,N
39,5,Rpela,4.83,Shark Watch,Passing,417.093,S,M,N
39,5,Rpela,5.0581,Shark Watch,Passing,792.43,S,M,N
39,5,Rpela,5.5803,Shark Watch,Passing,1205.589,S,L,N
39,5,Rpela,5.8072,Shark Watch,Passing,1056.058,D,H,N
39,5,Rpela,7.4333,Shark Watch,Passing,1455.628,D,L,N
39,5,Rpela,7.6953,Shark Watch,Passing,1133.951,S,M,N
39,5,Rpela,8.0225,Shark Watch,Passing,894.914,S,M,N
39,5,Rpela,8.2995,Shark Watch,Passing,2140.518,D,L,N
39,5,Rpela,9.0347,Shark Watch,Passing,1246.147,V,L,N
39,5,Rpela,9.3278,Shark Watch,Passing,426.539,D,M,N
39,5,Rpela,9.4953,Shark Watch,Feeding,0,S,H,N
39,5,Rpela,9.6086,Shark Watch,Passing,963.314,S,M,N
39,5,Rpela,9.8831,Shark Watch,Passing,538.471,S,H,N
39,5,Rpela,11.6703,Shark Watch,Passing,1135.211,D,L,N
39,5,Rpela,11.9586,Shark Watch,Passing,740.185,S,M,N
39,5,Rpela,12.4175,Shark Watch,Passing,1683.043,S,M,N
39,5,Rpela,12.497,Shark Watch,Passing,488.773,S,H,N
39,5,Rpela,13.035,Shark Watch,Passing,932.529,D,M,N
39,5,Rpela,13.5484,Shark Watch,Passing,710.45,V,M,N
39,5,Rpela,13.8381,Shark Watch,Passing,1028.287,S,M,N
39,6,Mleash,6.9411,Shark Watch,Passing,685.616,S,H,N
39,6,Mleash,7.0967,Shark Watch,Feeding,0,S,H,N
39,6,Mleash,7.4025,Shark Watch,Passing,429.967,S,H,N
39,6,Mleash,7.6581,Shark Watch,Feeding,0,S,H,N
40,1,Mleash,0.3492,Shark Watch,Passing,759.954,S,H,Y
40,1,Mleash,0.8453,Shark Watch,Passing,2368.955,D,L,N
40,1,Mleash,2.1842,Shark Watch,Passing,834.444,S,H,Y
40,1,Mleash,3.032,Shark Watch,Passing,619.576,S,M,N
40,1,Mleash,3.2789,Shark Watch,Passing,984.306,S,M,N
40,1,Mleash,3.55,Shark Watch,Passing,1360.316,S,L,N
40,1,Mleash,3.9008,Shark Watch,Passing,478.487,S,M,N
40,1,Mleash,4.177,Shark Watch,Passing,1060.644,S,M,N
40,1,Mleash,4.3545,Shark Watch,Passing,892.723,S,M,N
40,1,Mleash,4.7922,Shark Watch,Feeding,0,S,H,N
40,1,Mleash,6.5239,Shark Watch,Passing,810.82,V,M,N
40,1,Mleash,10.7022,Shark Watch,Passing,1183.35,D,L,N
40,1,Mleash,10.9992,Shark Watch,Passing,903.985,S,H,N
40,1,Mleash,11.6236,Shark Watch,Feeding,0,S,H,N
40,2,SS,0.9586,Shark Watch,Passing,2181.385,S,L,N
40,2,SS,1.3406,Shark Watch,Passing,NA,S,L,N
40,2,SS,1.4775,Shark Watch,Passing,1367.586,S,M,N
40,2,SS,2.39,Shark Watch,Passing,2410.173,S,M,N
40,2,SS,2.5967,Shark Watch,Passing,2003.053,S,L,N
40,2,SS,2.8156,Shark Watch,Passing,918.368,S,M,Y
40,2,SS,3.1917,Shark Watch,Passing,3082.245,D,L,N
40,2,SS,3.8322,Eyebrows,Passing,2849.562,D,L,N
40,2,SS,4.0583,Shark Watch,Passing,4026.481,D,L,N
40,2,SS,4.3814,Backscratch,Passing,4183.342,D,L,N
40,2,SS,5.5458,Eyebrows,Passing,2833.531,S,M,N
40,2,SS,6.4664,Eyebrows,Passing,2197.926,S,M,N
40,2,SS,6.8436,Eyebrows,Passing,2352.892,D,L,N
40,2,SS,9.6059,Shark Watch,Passing,2406.263,D,L,N
40,2,SS,13.4278,Backscratch,Passing,1895.089,D,L,Y
40,2,SS,13.6084,Backscratch,Passing,3539.975,D,L,N
40,2,SS,14.1836,Backscratch,Passing,NA,D,L,N
40,3,Wax,2.1744,Backscratch,Passing,1876.602,D,L,N
40,3,Wax,4.0495,Backscratch,Passing,1062.382,S,M,N
40,3,Wax,4.47,Backscratch,Feeding,0,S,H,N
40,4,Control,0.2914,Shark Watch,Passing,NA,S,M,N
40,4,Control,0.41,Shark Watch,Passing,996.833,S,M,N
40,4,Control,0.6589,Shark Watch,Feeding,0,S,H,N
40,5,Rpela,0.5208,Backscratch,Passing,NA,D,L,N
40,5,Rpela,0.7553,Backscratch,Passing,1609.389,S,M,N
40,5,Rpela,1.5294,Backscratch,Passing,NA,S,M,N
40,5,Rpela,1.7608,Backscratch,Passing,1055.292,S,M,N
40,5,Rpela,2.5342,Backscratch,Passing,2204.007,S,M,N
40,5,Rpela,2.6294,Shark Watch,Passing,1323.935,S,M,N
40,5,Rpela,2.8464,Shark Watch,Passing,2522.191,D,L,N
40,5,Rpela,3.1697,Shark Watch,Passing,896.501,S,M,N
40,5,Rpela,3.7228,Shark Watch,Passing,995.194,S,M,N
40,5,Rpela,3.9322,Shark Watch,Passing,452.653,S,M,N
40,5,Rpela,4.4983,Shark Watch,Passing,646.734,S,M,N
40,5,Rpela,5.0575,Shark Watch,Passing,1041.72,S,M,N
40,5,Rpela,5.2661,Shark Watch,Feeding,0,S,H,N
40,5,Rpela,5.397,Shark Watch,Feeding,0,S,H,N
40,5,Rpela,5.8947,Manta,Passing,2947.483,S,L,N
40,5,Rpela,6.0989,Shark Watch,Passing,3649.102,S,L,N
40,5,Rpela,6.8489,Shark Watch,Passing,2969.191,S,L,N
40,5,Rpela,7.1206,Shark Watch,Feeding,0,S,H,N
40,5,Rpela,7.6628,Manta,Passing,2701.05,D,L,N
40,5,Rpela,8.1578,Shark Watch,Passing,1902.588,S,M,N
40,5,Rpela,8.7222,Shark Watch,Passing,1106.093,S,M,N
40,5,Rpela,9.0192,Shark Watch,Feeding,0,S,H,N
40,5,Rpela,9.27,Shark Watch,Passing,4255.648,D,L,N
40,5,Rpela,9.9731,Manta,Feeding,0,S,H,Y
40,6,Mband,4.5647,Manta,Passing,1511.502,S,M,N
40,6,Mband,4.7695,Manta,Passing,1625.843,S,M,N
40,6,Mband,5.0497,Manta,Passing,1106.19,S,M,N
40,6,Mband,5.3386,Manta,Passing,2351.007,S,M,N
40,6,Mband,5.987,Manta,Passing,1574.195,S,M,N
40,6,Mband,6.2811,Manta,Passing,3595.594,S,L,N
40,6,Mband,6.6167,Manta,Passing,6069.537,S,M,N
40,6,Mband,7.0745,Manta,Passing,2241.773,S,M,N
40,6,Mband,7.2731,Manta,Passing,2056.191,S,M,N
40,6,Mband,7.2947,Backscratch,Passing,2233.903,D,L,N
40,6,Mband,7.5703,Manta,Passing,2511.382,S,M,N
40,6,Mband,7.5703,Backscratch,Passing,2511.382,D,L,N
40,6,Mband,7.5703,Manta,Passing,3927.146,S,M,N
40,6,Mband,7.5703,Backscratch,Passing,3927.146,D,L,N
40,6,Mband,10.7156,Manta,Passing,1931.921,S,M,N
40,6,Mband,10.9261,Manta,Passing,4030.916,S,L,N
40,6,Mband,11.2097,Manta,Passing,1389.278,S,M,N
40,6,Mband,11.4159,Manta,Feeding,0,S,H,N
40,6,Mband,13.7289,Manta,Passing,2442.57,S,L,N
40,6,Mband,13.8617,Manta,Passing,2062.047,S,M,N
40,6,Mband,14.0553,Manta,Passing,2441.764,S,M,N
40,6,Mband,14.3717,Manta,Passing,1196.825,S,M,N
40,6,Mband,15.1186,Manta,Passing,1874.852,S,M,N
40,6,Mband,15.2525,Manta,Passing,1627.021,S,M,N
41,1,Mleash,0.8561,Eyebrows,Passing,2142.554,D,M,N
41,1,Mleash,1.3794,Eyebrows,Passing,3331.684,S,M,N
41,1,Mleash,2.1453,Eyebrows,Passing,1645.388,D,M,N
41,1,Mleash,5.4033,Eyebrows,Passing,2677.026,S,M,N
41,1,Mleash,14.2736,Manta,Passing,2325.984,V,L,N
41,1,Mleash,14.5486,Manta,Passing,1558.692,S,M,N
41,1,Mleash,14.8361,Manta,Passing,1976.442,S,L,N
41,1,Mleash,15.0236,Manta,Passing,1785.097,S,M,N
41,1,Mleash,15.3311,Manta,Passing,2056.006,S,M,N
41,1,Mleash,15.5217,Manta,Passing,1265.485,S,M,N
41,1,Mleash,15.7709,Manta,Passing,1741.286,S,M,N
41,1,Mleash,16.032,Manta,Passing,2158.715,S,M,N
41,1,Mleash,16.3628,Manta,Passing,3050.344,S,M,N
41,2,Wax,2.7589,Anchor,Passing,3338.473,D,L,N
41,2,Wax,3.7978,Anchor,Passing,2025.58,V,L,N
41,2,Wax,4.7275,Anchor,Passing,1976.551,V,L,N
41,2,Wax,4.9136,Anchor,Passing,887.901,S,M,Y
41,2,Wax,5.8536,Backscratch,Feeding,0,S,H,N
41,3,Mband,1.8567,Manta,Passing,857.764,S,M,N
41,3,Mband,2.4725,Manta,Passing,3002.186,S,M,N
41,3,Mband,3.5297,Manta,Passing,2662.948,S,M,N
41,3,Mband,6.4197,Manta,Passing,4550.63,D,L,N
41,3,Mband,6.7731,Manta,Passing,865.215,S,M,N
41,3,Mband,6.8433,Manta,Passing,1235.901,S,H,N
41,3,Mband,7.0745,Manta,Passing,1505.711,S,M,Y
41,3,Mband,7.2756,Manta,Feeding,0,S,H,N
41,3,Mband,7.4842,Manta,Passing,1023.752,S,H,Y
41,3,Mband,8.0111,Manta,Passing,1062.643,S,M,N
41,3,Mband,9.53,Curl,Passing,993.174,S,M,N
41,3,Mband,9.6497,Curl,Passing,1726.736,S,M,N
41,3,Mband,9.827,Curl,Feeding,0,S,H,N
41,3,Mband,10.0778,Curl,Passing,824.178,S,M,N
41,3,Mband,10.1692,Curl,Feeding,0,S,H,N
41,3,Mband,10.807,Curl,Passing,1290.728,S,M,N
41,3,Mband,10.9234,Curl,Feeding,0,S,H,N
41,3,Mband,11.3203,Curl,Passing,1331.307,V,M,N
41,3,Mband,11.6659,Curl,Passing,1410.967,S,M,N
41,3,Mband,11.9072,Curl,Feeding,0,S,H,N
41,3,Mband,12.3059,Curl,Feeding,0,S,H,N
41,3,Mband,12.9564,Curl,Passing,3033.346,D,L,N
41,3,Mband,13.7642,Curl,Feeding,0,S,H,N
41,3,Mband,14.1003,Curl,Feeding,0,S,H,N
41,4,SS,0.9633,Backscratch,Passing,2247.048,D,L,Y
41,4,SS,2.0417,Backscratch,Passing,3576.519,D,L,N
41,4,SS,2.1814,Backscratch,Passing,3437.963,D,L,N
41,4,SS,4.7889,Backscratch,Passing,3339.16,D,L,N
41,4,SS,5.0656,Backscratch,Passing,4447.723,S,M,N
41,4,SS,9.9906,Anchor,Passing,3702.918,D,L,N
41,4,SS,15.0739,Manta,Passing,2407.927,D,L,N
41,4,SS,15.2792,Manta,Passing,2747.445,S,M,N
41,4,SS,15.5103,Manta,Passing,1527.99,S,M,N
41,4,SS,15.62,Manta,Passing,1186.852,S,M,Y
41,4,SS,15.7492,Manta,Passing,725.965,S,M,Y
41,4,SS,15.875,Manta,Passing,1480.401,S,M,Y
41,4,SS,16.0353,Manta,Passing,729.387,S,M,Y
41,4,SS,16.1517,Manta,Passing,1084.684,S,M,Y
41,4,SS,16.3973,Manta,Passing,938.668,S,H,Y
41,4,SS,16.5956,Manta,Passing,1792.516,S,M,N
41,4,SS,16.9484,Manta,Feeding,0,S,H,Y
41,4,SS,17.2423,Manta,Passing,3686.259,D,L,N
41,5,Rpela,0.2142,Curl,Passing,1372.849,S,M,N
41,5,Rpela,0.5706,Curl,Feeding,0,S,H,N
41,5,Rpela,0.6608,Manta,Passing,NA,S,H,N
41,5,Rpela,11.1153,Manta,Passing,1485.544,S,M,N
41,5,Rpela,11.6159,Manta,Passing,1004.369,S,M,N
41,5,Rpela,12.2189,Manta,Passing,3733.139,S,M,N
41,5,Rpela,12.8961,Manta,Passing,1915.149,S,M,N
41,5,Rpela,13.5409,Manta,Passing,2801.376,S,M,N
41,5,Rpela,13.8017,Manta,Passing,2306.95,S,L,N
41,6,Control,0.4358,Curl,Passing,NA,S,M,N
41,6,Control,0.6631,Curl,Feeding,0,S,H,N
42,1,Wax,1.9494,Claw,Passing,2014.511,S,H,N
42,1,Wax,2.2328,Claw,Passing,891.581,S,H,N
42,1,Wax,2.8622,Turkey,Passing,3512.51,D,L,N
42,1,Wax,3.2072,Turkey,Passing,2580.305,D,L,N
42,1,Wax,3.482,Turkey,Feeding,0,S,H,N
42,2,Control,5.5442,Claw,Passing,930.478,S,H,N
42,2,Control,5.7928,Turkey,Passing,1843.276,D,L,N
42,2,Control,7.2478,Claw,Passing,327.227,S,H,N
42,2,Control,8.2806,Turkey,Passing,2239.004,D,L,N
42,2,Control,8.7231,Turkey,Passing,1915.119,D,L,N
42,2,Control,10.8411,Turkey,Passing,1333.945,S,M,N
42,2,Control,10.9872,Turkey,Passing,797.98,S,M,N
42,2,Control,11.1803,Turkey,Feeding,0,S,H,N
42,3,Rpela,2.0586,Turkey,Passing,2314.82,S,M,N
42,3,Rpela,2.1239,Turkey,Feeding,0,S,H,N
42,4,SS,1.2719,Turkey,Passing,2386.372,D,M,N
42,4,SS,1.5175,Turkey,Passing,NA,D,L,N
42,4,SS,1.7797,Turkey,Passing,3479.518,D,L,N
42,4,SS,2.0097,Turkey,Passing,2824.148,D,L,N
42,4,SS,2.2842,Turkey,Passing,3486.518,D,L,Y
42,4,SS,2.4792,Turkey,Passing,2669.985,S,L,N
42,4,SS,2.8953,Turkey,Passing,1787.773,D,L,N
42,4,SS,3.1517,Turkey,Passing,1796.589,S,M,N
42,4,SS,3.4322,Turkey,Passing,2578.825,D,M,Y
42,4,SS,3.6595,Turkey,Passing,1892.979,D,L,N
42,4,SS,3.8586,Turkey,Passing,2167.388,D,L,N
42,4,SS,4.0547,Turkey,Passing,1309.603,D,M,N
42,4,SS,4.2658,Turkey,Passing,1327.644,D,M,N
42,4,SS,4.4917,Turkey,Passing,1922.745,D,M,N
42,4,SS,4.6942,Turkey,Passing,1858.894,S,M,N
42,4,SS,5.5756,Turkey,Passing,2307.282,V,M,Y
42,4,SS,7.3808,Turkey,Passing,NA,D,L,N
42,4,SS,7.9992,Turkey,Passing,NA,D,L,N
42,4,SS,8.5314,Turkey,Passing,2076.576,S,M,N
42,4,SS,8.7389,Turkey,Passing,2204.713,D,L,N
42,5,Mleash,1.2636,Claw,Passing,2648.107,S,H,N
42,5,Mleash,3.7303,Claw,Passing,618.833,S,H,Y
42,5,Mleash,4.1311,Claw,Passing,322.997,S,H,N
42,5,Mleash,4.2258,Claw,Passing,585.664,S,H,N
42,5,Mleash,4.8272,Claw,Passing,1956.038,S,M,N
42,5,Mleash,5.2706,Claw,Feeding,0,S,H,N
42,6,Mband,1.4983,Henry,Passing,3247.917,S,M,N
42,6,Mband,1.9228,Claw,Passing,1744.642,D,L,N
42,6,Mband,2.6283,Claw,Passing,564.704,S,H,N
42,6,Mband,2.9389,Claw,Passing,637.014,S,H,Y
42,6,Mband,3.5145,Claw,Feeding,0,S,H,N
42,6,Mband,4.8542,Claw,Feeding,0,S,H,N
43,1,Wax,3.1592,Henry,Feeding,0,S,M,N
43,1,Wax,3.2839,Henry,Feeding,0,S,H,N
43,2,Mleash,1.1061,Henry,Passing,4743.672,D,M,N
43,2,Mleash,1.46,Henry,Passing,NA,S,M,N
43,2,Mleash,1.7892,Henry,Passing,1246.404,S,L,N
43,2,Mleash,7.9086,Henry,Passing,NA,D,L,N
43,2,Mleash,13.7072,Henry,Passing,2209.107,S,M,N
43,2,Mleash,14.0425,Henry,Passing,907.089,S,M,N
43,2,Mleash,14.4292,Henry,Passing,632.297,S,M,N
43,2,Mleash,14.9523,Turkey,Feeding,0,S,H,N
43,3,SS,2.9408,Turkey,Passing,3205.891,D,L,N
43,3,SS,3.1933,Turkey,Passing,4141.548,D,L,N
43,3,SS,3.84,Turkey,Passing,3637.403,D,L,N
43,3,SS,3.9897,Turkey,Passing,2141.393,D,L,N
43,3,SS,5.1511,Turkey,Passing,NA,D,L,N
43,3,SS,5.7745,Turkey,Passing,4799.309,D,L,N
43,3,SS,6.7833,Turkey,Passing,3369.398,D,L,N
43,3,SS,6.9439,Turkey,Passing,1818.876,D,L,N
43,3,SS,10.2003,Turkey,Passing,2785.712,D,L,N
43,3,SS,10.6842,Claw,Passing,1639.21,S,M,Y
43,3,SS,10.8325,Turkey,Passing,3519.147,D,L,N
43,3,SS,11.587,Turkey,Passing,4461.34,D,L,N
43,3,SS,11.8795,Turkey,Passing,3924.563,D,L,N
43,3,SS,12.65,Turkey,Passing,NA,D,L,N
43,3,SS,12.7922,Turkey,Passing,1680.264,D,L,N
43,3,SS,13.4245,Turkey,Passing,4240.611,D,L,N
